age,gender,nationality,current_city,travel_style,budget_level,preferred_region,preferred_cuisine,travel_with,transport_preference,accommodation_type,budget_avg,is_group,travel_intensity,city
41,male,african,Sfax,party,medium,north,middle_eastern,solo,public,airbnb,108.5,0,medium,Ben Arous
28,male,arab,Bizerte,adventure,medium,north,american,friends,public,hostel,133.0,1,high,Beja
50,male,tunisian,Jendouba,adventure,low,desert,middle_eastern,solo,car,airbnb,68.3,1,low,Tozeur
38,male,other,Medenine,luxury,medium,inland,african,family,car,airbnb,268.4,1,medium,Le Kef
28,female,european,Tunis,nature,low,inland,european,friends,plane,airbnb,72.8,1,high,Siliana
28,male,tunisian,Sidi Bouzid,beaches,medium,desert,tunisian,family,plane,airbnb,266.8,0,low,Kebili
41,female,arab,Monastir,adventure,medium,south,indian,couple,car,hotel,213.2,0,medium,Tataouine
32,male,european,Tataouine,adventure,medium,coastal,indian,couple,public,resort,291.6,0,high,Sfax
35,male,other,Sfax,party,low,coastal,middle_eastern,family,car,resort,55.7,1,low,Zaghouan
57,female,african,Siliana,relaxation,low,south,middle_eastern,friends,public,resort,237.0,0,low,Gabes
39,male,african,Gafsa,cultural,high,desert,american,solo,car,airbnb,143.6,0,medium,Tozeur
59,female,tunisian,Sfax,luxury,low,coastal,indian,friends,plane,hostel,171.6,1,low,Nabeul
40,male,european,Tunis,adventure,medium,coastal,indian,couple,car,airbnb,216.3,1,low,Le Kef
40,female,arab,Sousse,adventure,medium,desert,american,friends,plane,resort,99.9,0,high,Tozeur
57,female,tunisian,Kasserine,beaches,high,north,african,couple,car,resort,143.7,1,high,Bizerte
51,male,european,Sousse,cultural,medium,desert,european,friends,car,resort,175.9,0,low,Tozeur
18,female,tunisian,Ariana,nature,high,desert,tunisian,friends,car,hotel,301.0,1,medium,Kebili
41,female,european,Siliana,party,low,desert,middle_eastern,family,public,hostel,121.8,1,high,Tozeur
24,female,other,Tataouine,relaxation,high,coastal,european,couple,public,resort,222.2,1,high,Mahdia
43,male,european,Tunis,beaches,low,coastal,indian,couple,public,resort,193.1,0,high,Sousse
18,male,tunisian,Sousse,nature,medium,desert,african,friends,car,airbnb,55.5,1,medium,Kebili
39,female,african,Gabes,party,high,south,american,couple,public,hotel,120.0,1,medium,Sfax
53,female,arab,Le Kef,relaxation,medium,desert,tunisian,couple,public,hostel,208.7,1,low,Kebili
29,male,tunisian,Monastir,cultural,low,inland,mediterranean,family,car,hostel,226.6,1,medium,Kairouan
69,male,arab,Monastir,adventure,high,north,indian,couple,public,hostel,40.0,0,medium,Beja
22,female,tunisian,Kasserine,relaxation,low,desert,indian,couple,public,airbnb,272.1,0,medium,Kebili
64,female,african,Manouba,relaxation,high,coastal,african,couple,public,airbnb,236.3,1,high,Mahdia
25,female,other,Gafsa,beaches,medium,north,middle_eastern,family,plane,hostel,82.7,1,medium,Bizerte
35,female,other,Ben Arous,cultural,high,north,asian,solo,car,hostel,182.7,0,medium,Tunis
52,male,european,Ben Arous,relaxation,low,coastal,american,friends,plane,airbnb,198.2,0,high,Mahdia
36,male,african,Sidi Bouzid,luxury,high,coastal,asian,family,car,resort,197.4,0,low,Nabeul
65,male,african,Beja,luxury,medium,north,mediterranean,friends,plane,hostel,69.2,0,low,Manouba
46,male,arab,Sfax,luxury,low,south,american,couple,plane,hotel,56.3,1,low,Gabes
24,female,arab,Tozeur,cultural,medium,coastal,american,solo,car,hotel,284.8,1,medium,Monastir
51,male,other,Medenine,cultural,low,inland,tunisian,family,car,hotel,40.0,0,medium,Kairouan
38,male,european,Sidi Bouzid,adventure,medium,desert,tunisian,family,plane,resort,278.1,0,high,Tozeur
26,female,arab,Gafsa,beaches,medium,south,tunisian,couple,car,hotel,136.2,0,medium,Gabes
33,female,other,Tataouine,relaxation,low,inland,asian,family,public,hotel,164.9,1,high,Kasserine
53,female,european,Beja,relaxation,low,north,american,couple,plane,resort,131.6,1,low,Ariana
54,male,european,Mahdia,party,medium,coastal,tunisian,couple,public,resort,124.5,1,medium,Zaghouan
51,male,tunisian,Sidi Bouzid,adventure,medium,inland,asian,solo,public,hotel,150.4,0,high,Gafsa
47,male,european,Kasserine,luxury,low,north,indian,couple,plane,hostel,105.1,1,low,Manouba
42,male,other,Kebili,party,low,coastal,indian,friends,plane,resort,201.9,1,medium,Zaghouan
26,male,european,Tozeur,relaxation,medium,coastal,mediterranean,friends,public,airbnb,232.2,1,high,Mahdia
46,male,other,Kasserine,cultural,medium,coastal,tunisian,friends,plane,airbnb,82.5,1,low,Monastir
43,female,other,Medenine,relaxation,low,inland,asian,friends,plane,hostel,187.0,1,high,Kasserine
51,female,arab,Sidi Bouzid,relaxation,high,coastal,middle_eastern,friends,public,resort,104.8,1,high,Mahdia
56,female,other,Kasserine,luxury,medium,desert,indian,friends,public,hostel,150.1,0,medium,Tozeur
43,male,arab,Bizerte,cultural,low,desert,asian,solo,plane,hostel,122.4,1,high,Tozeur
50,male,african,Gabes,adventure,medium,north,middle_eastern,solo,car,hotel,40.0,1,medium,Beja
73,male,european,Mahdia,beaches,medium,desert,european,couple,car,resort,45.5,0,medium,Kebili
18,female,african,Kairouan,beaches,medium,desert,mediterranean,couple,car,hotel,183.4,1,medium,Kebili
18,female,african,Kebili,luxury,high,north,african,friends,car,hotel,40.0,0,low,Manouba
43,male,african,Tataouine,cultural,low,south,african,friends,car,hostel,176.5,1,high,Medenine
24,male,african,Siliana,beaches,high,inland,european,solo,car,airbnb,258.4,1,medium,Sfax
20,female,arab,Medenine,beaches,low,north,tunisian,friends,public,hostel,198.5,1,high,Bizerte
23,female,tunisian,Zaghouan,nature,high,north,european,family,car,hotel,261.1,1,high,Jendouba
49,female,european,Kebili,adventure,medium,south,asian,friends,plane,hotel,40.0,0,high,Tataouine
37,male,arab,Monastir,adventure,low,south,indian,solo,car,resort,298.3,0,low,Tataouine
19,male,other,Kairouan,nature,high,north,mediterranean,friends,plane,hostel,121.2,0,medium,Jendouba
62,female,arab,Kebili,relaxation,low,north,asian,solo,plane,hotel,264.9,1,low,Ariana
39,male,arab,Kasserine,nature,high,inland,indian,couple,public,hotel,170.1,0,high,Siliana
46,male,tunisian,Monastir,party,medium,desert,african,couple,public,airbnb,40.0,1,medium,Tozeur
32,male,european,Tozeur,adventure,high,south,middle_eastern,solo,car,resort,131.5,1,low,Medenine
29,male,european,Medenine,adventure,low,coastal,middle_eastern,solo,public,airbnb,40.0,1,high,Sfax
18,male,tunisian,Jendouba,relaxation,high,inland,mediterranean,solo,plane,resort,114.5,0,high,Kasserine
36,male,other,Gafsa,adventure,medium,south,middle_eastern,solo,plane,resort,315.2,0,low,Tataouine
27,male,other,Zaghouan,adventure,medium,coastal,indian,couple,car,hotel,193.9,1,high,Sfax
40,female,african,Manouba,adventure,low,desert,asian,family,plane,hotel,334.2,1,high,Tozeur
47,male,other,Monastir,nature,high,coastal,middle_eastern,couple,public,resort,111.3,1,high,Mahdia
26,male,tunisian,Monastir,relaxation,medium,desert,middle_eastern,couple,car,hotel,165.2,1,high,Kebili
44,female,other,Zaghouan,beaches,high,desert,middle_eastern,family,public,hotel,319.8,0,medium,Kebili
36,male,african,Kasserine,luxury,high,north,american,solo,plane,resort,155.7,1,low,Manouba
45,female,other,Ariana,luxury,low,coastal,american,couple,plane,airbnb,121.0,1,medium,Nabeul
46,male,european,Kasserine,adventure,high,coastal,asian,family,plane,airbnb,254.7,1,high,Sfax
57,female,other,Zaghouan,adventure,high,inland,asian,solo,car,hostel,93.1,0,low,Gafsa
53,male,tunisian,Bizerte,luxury,medium,north,asian,friends,car,hostel,278.5,0,low,Manouba
64,male,arab,Beja,adventure,low,desert,european,solo,plane,resort,178.5,0,low,Tozeur
66,female,other,Kasserine,beaches,high,inland,mediterranean,family,car,hotel,237.5,0,high,Sfax
67,female,tunisian,Beja,beaches,high,south,middle_eastern,friends,car,hostel,248.2,0,medium,Gabes
38,male,european,Kairouan,nature,low,desert,tunisian,solo,plane,hostel,40.0,1,high,Kebili
36,male,tunisian,Ben Arous,nature,medium,desert,american,couple,public,resort,137.6,1,high,Kebili
53,female,tunisian,Zaghouan,relaxation,high,south,african,family,plane,airbnb,242.2,1,high,Gabes
41,female,arab,Nabeul,cultural,medium,north,middle_eastern,family,plane,airbnb,153.7,0,medium,Tunis
24,male,tunisian,Monastir,adventure,high,south,african,family,car,hotel,84.1,1,medium,Tataouine
23,female,other,Kairouan,party,medium,coastal,american,family,public,hostel,350.1,0,medium,Zaghouan
51,female,african,Nabeul,beaches,low,inland,indian,solo,plane,hotel,51.1,0,low,Sfax
21,female,other,Ben Arous,nature,high,south,african,family,public,resort,227.3,1,low,Kebili
29,male,african,Tozeur,nature,low,desert,tunisian,friends,car,airbnb,262.3,1,medium,Kebili
28,female,arab,Siliana,party,low,south,asian,solo,plane,hotel,169.5,1,low,Sfax
57,female,african,Kasserine,relaxation,medium,south,mediterranean,couple,car,hostel,92.5,1,high,Gabes
34,female,other,Sousse,adventure,high,south,american,couple,public,resort,40.0,1,low,Tataouine
40,female,arab,Manouba,beaches,low,north,asian,family,public,resort,232.3,0,low,Bizerte
40,male,other,Sidi Bouzid,luxury,high,desert,european,friends,public,hostel,82.9,1,low,Tozeur
33,male,arab,Tunis,luxury,low,south,asian,family,public,airbnb,208.8,0,medium,Gabes
37,female,african,Sidi Bouzid,luxury,medium,desert,asian,family,plane,airbnb,332.4,0,high,Tozeur
63,male,arab,Medenine,cultural,low,coastal,european,friends,plane,resort,40.0,0,low,Monastir
52,male,arab,Siliana,adventure,high,coastal,european,solo,car,hotel,175.3,1,high,Sfax
25,male,arab,Beja,party,low,desert,asian,solo,public,hotel,133.4,0,low,Tozeur
41,male,african,Beja,adventure,high,south,american,solo,public,hotel,134.8,1,high,Tataouine
41,male,tunisian,Beja,beaches,low,desert,african,friends,public,hotel,213.3,1,medium,Kebili
43,female,european,Nabeul,luxury,high,north,middle_eastern,couple,public,resort,57.3,0,high,Manouba
55,female,other,Medenine,beaches,high,desert,mediterranean,couple,car,airbnb,172.6,0,low,Kebili
64,female,african,Jendouba,luxury,high,desert,asian,solo,plane,airbnb,351.0,0,medium,Tozeur
38,male,other,Nabeul,party,high,south,asian,family,plane,airbnb,288.9,1,low,Sfax
40,male,african,Tataouine,luxury,low,south,european,couple,car,hotel,170.4,1,low,Gabes
56,male,arab,Tunis,beaches,medium,coastal,american,couple,plane,hotel,90.9,0,low,Sousse
38,female,tunisian,Le Kef,adventure,low,desert,american,couple,car,hostel,118.9,1,high,Tozeur
50,female,african,Kasserine,luxury,medium,south,asian,couple,public,hotel,176.2,0,medium,Gabes
33,female,european,Tataouine,party,medium,north,african,couple,public,resort,216.5,0,medium,Ben Arous
46,male,european,Ben Arous,relaxation,medium,south,tunisian,solo,plane,hostel,40.0,0,medium,Gabes
60,female,european,Le Kef,adventure,high,coastal,american,solo,public,hotel,250.2,1,medium,Sfax
39,female,tunisian,Gabes,cultural,high,desert,asian,family,public,hotel,275.8,1,high,Tozeur
60,male,european,Tunis,party,high,desert,indian,friends,public,airbnb,81.5,0,medium,Tozeur
45,female,tunisian,Zaghouan,relaxation,high,inland,middle_eastern,couple,plane,hotel,166.2,0,medium,Kasserine
31,male,arab,Sidi Bouzid,adventure,low,coastal,mediterranean,friends,car,resort,125.1,0,low,Sfax
34,female,african,Nabeul,relaxation,low,desert,american,friends,public,hostel,289.9,0,low,Kebili
45,female,tunisian,Tozeur,party,high,south,european,family,public,hotel,302.6,1,high,Sfax
35,male,other,Gabes,relaxation,high,inland,european,family,car,airbnb,221.5,1,high,Kasserine
41,male,tunisian,Tozeur,cultural,medium,north,african,couple,public,hotel,264.7,1,medium,Tunis
37,male,other,Tataouine,relaxation,medium,north,asian,family,plane,hotel,209.5,0,medium,Ariana
33,male,other,Tunis,beaches,low,south,american,friends,plane,hotel,234.8,0,low,Gabes
19,male,arab,Gabes,nature,medium,desert,african,family,public,airbnb,40.0,0,low,Kebili
18,male,african,Sousse,beaches,medium,north,african,friends,public,hotel,88.9,1,high,Bizerte
32,female,african,Manouba,adventure,high,coastal,african,family,car,resort,213.4,1,medium,Sfax
28,male,arab,Manouba,nature,medium,north,european,couple,public,resort,139.3,0,medium,Jendouba
20,female,african,Mahdia,cultural,medium,desert,tunisian,family,public,hotel,311.5,0,medium,Tozeur
39,male,european,Tozeur,beaches,medium,desert,mediterranean,friends,public,hotel,55.2,0,medium,Kebili
76,female,african,Nabeul,cultural,medium,inland,european,friends,car,resort,289.3,0,low,Kairouan
48,female,tunisian,Kasserine,nature,low,north,tunisian,couple,plane,hostel,295.2,0,medium,Jendouba
55,male,other,Bizerte,nature,high,north,asian,friends,car,hostel,121.4,1,medium,Jendouba
43,female,european,Ariana,cultural,low,desert,european,couple,plane,hotel,204.8,1,high,Tozeur
23,female,african,Sidi Bouzid,adventure,medium,inland,european,couple,public,hostel,148.6,1,high,Gafsa
45,male,arab,Sousse,nature,medium,coastal,indian,couple,public,hotel,86.1,0,low,Mahdia
43,male,other,Tozeur,luxury,low,north,tunisian,couple,car,resort,197.3,0,low,Manouba
32,male,tunisian,Kairouan,relaxation,low,south,european,family,public,airbnb,225.8,0,medium,Gabes
26,male,tunisian,Gabes,cultural,low,south,asian,couple,public,airbnb,213.9,0,low,Medenine
33,female,tunisian,Sidi Bouzid,adventure,high,north,tunisian,couple,plane,hostel,119.1,1,medium,Beja
34,male,other,Tozeur,nature,medium,south,african,couple,public,resort,213.1,1,medium,Kebili
41,female,tunisian,Bizerte,cultural,low,south,middle_eastern,family,public,airbnb,220.7,0,medium,Medenine
39,male,other,Kasserine,nature,high,north,tunisian,solo,car,hotel,179.1,0,low,Jendouba
28,male,european,Sidi Bouzid,relaxation,low,south,asian,couple,public,airbnb,139.4,0,medium,Gabes
63,male,other,Siliana,cultural,low,north,indian,couple,public,airbnb,364.4,1,high,Tunis
53,male,other,Tataouine,party,high,north,european,friends,public,hotel,199.9,1,medium,Ben Arous
32,female,arab,Beja,luxury,low,desert,middle_eastern,friends,plane,airbnb,281.5,1,low,Kairouan
38,female,arab,Kasserine,adventure,high,desert,indian,solo,car,resort,214.3,1,high,Tozeur
44,female,african,Kebili,nature,medium,coastal,african,family,public,hostel,89.4,1,low,Mahdia
45,male,african,Medenine,nature,low,coastal,mediterranean,solo,car,hotel,198.8,0,medium,Mahdia
26,female,african,Tozeur,relaxation,high,inland,mediterranean,couple,car,hostel,125.4,0,high,Kasserine
46,female,arab,Le Kef,beaches,low,inland,mediterranean,solo,car,airbnb,228.4,1,high,Sfax
50,male,european,Le Kef,adventure,low,north,indian,friends,plane,hotel,40.0,0,low,Beja
44,male,tunisian,Jendouba,relaxation,medium,coastal,tunisian,solo,public,hotel,217.9,1,medium,Mahdia
51,male,african,Kasserine,relaxation,medium,north,indian,couple,plane,resort,193.5,1,low,Ariana
29,male,african,Zaghouan,luxury,high,north,american,solo,public,hostel,275.5,0,medium,Manouba
34,male,african,Zaghouan,beaches,low,coastal,asian,solo,car,hostel,257.6,0,low,Sousse
41,female,other,Manouba,relaxation,high,inland,american,couple,car,hostel,125.2,1,high,Kasserine
34,female,african,Kasserine,cultural,low,north,american,couple,plane,hotel,98.6,0,high,Tunis
38,male,tunisian,Gafsa,party,high,desert,tunisian,friends,plane,hostel,40.0,0,medium,Tozeur
28,male,tunisian,Kasserine,relaxation,high,desert,indian,solo,public,hostel,40.0,0,medium,Kebili
33,female,european,Tunis,cultural,medium,south,tunisian,friends,public,hostel,150.2,1,high,Medenine
65,female,other,Ben Arous,relaxation,medium,coastal,american,friends,plane,airbnb,232.1,1,low,Mahdia
22,male,tunisian,Gafsa,luxury,high,desert,american,solo,car,hotel,267.4,1,low,Tozeur
62,male,arab,Tataouine,cultural,high,north,american,solo,plane,airbnb,50.1,1,high,Tunis
40,female,european,Tozeur,nature,medium,inland,tunisian,couple,car,hotel,86.1,0,low,Siliana
22,female,other,Manouba,party,high,south,american,friends,car,resort,40.0,1,high,Sfax
48,male,other,Tozeur,cultural,medium,north,middle_eastern,couple,plane,airbnb,140.1,1,high,Tunis
54,female,tunisian,Kairouan,beaches,high,north,african,friends,public,hotel,161.5,0,medium,Bizerte
41,female,other,Tataouine,beaches,low,inland,american,couple,public,hostel,166.4,1,low,Sfax
54,male,arab,Sidi Bouzid,luxury,low,north,asian,friends,public,airbnb,71.4,1,medium,Manouba
67,female,tunisian,Tozeur,beaches,medium,inland,european,friends,public,airbnb,40.0,0,high,Monastir
46,female,other,Manouba,cultural,high,north,indian,solo,public,hostel,221.0,1,medium,Tunis
61,female,european,Tozeur,relaxation,low,south,tunisian,solo,public,hostel,161.3,0,low,Gabes
25,male,other,Le Kef,relaxation,medium,north,indian,friends,car,hotel,40.0,1,medium,Ariana
55,male,arab,Ariana,adventure,low,coastal,european,couple,car,hotel,157.8,1,low,Sfax
33,female,african,Ariana,relaxation,high,inland,middle_eastern,friends,car,resort,59.0,0,low,Kasserine
61,female,african,Gafsa,beaches,low,south,mediterranean,family,plane,resort,98.6,1,low,Gabes
50,female,european,Kairouan,party,medium,desert,asian,family,plane,hotel,141.8,1,high,Tozeur
54,male,other,Sfax,beaches,low,coastal,middle_eastern,friends,public,resort,164.8,1,medium,Sousse
49,male,african,Mahdia,beaches,medium,inland,african,solo,public,hostel,122.6,0,low,Sfax
31,female,tunisian,Monastir,beaches,high,inland,mediterranean,solo,car,hostel,175.3,0,low,Sfax
44,female,european,Siliana,party,low,north,asian,family,public,resort,163.3,0,high,Ben Arous
49,female,tunisian,Gafsa,nature,low,inland,african,couple,car,airbnb,116.8,1,high,Siliana
46,male,african,Ben Arous,beaches,high,south,mediterranean,friends,car,airbnb,133.1,1,medium,Gabes
18,male,tunisian,Kebili,luxury,low,inland,african,friends,car,hotel,233.1,1,low,Le Kef
43,female,european,Medenine,party,medium,coastal,african,couple,plane,hotel,191.1,1,medium,Zaghouan
55,female,arab,Le Kef,luxury,high,south,african,couple,plane,hotel,198.3,0,medium,Gabes
18,female,european,Nabeul,adventure,high,coastal,african,couple,public,hostel,257.1,0,low,Sfax
58,male,european,Jendouba,relaxation,low,south,african,solo,car,airbnb,81.4,1,high,Gabes
43,female,african,Nabeul,beaches,high,inland,american,friends,public,hostel,261.0,0,medium,Sfax
37,female,european,Mahdia,beaches,low,inland,indian,family,plane,hostel,260.0,1,high,Sfax
